Mod:Item:MetaData, Localized Name
thaumicaugmentation:impulse_cannon:0, 元动加农炮
thaumicaugmentation:impulse_cannon_augment:0, 轨道炮模式组件
thaumicaugmentation:impulse_cannon_augment:1, 迸射模式组件
thaumicaugmentation:focus_ancient, 荒古核心
thaumicaugmentation:eldritch_lock_key:0, 符文石板
thaumicaugmentation:eldritch_lock_key:1, 镶尖符咒
thaumicaugmentation:eldritch_lock_key:2, 禁忌知识
thaumicaugmentation:eldritch_lock_key:3, 凶险剑刃
thaumicaugmentation:obelisk_placer:0, 邪术方尖碑
thaumicaugmentation:obelisk_placer:1, 荒古方尖碑
thaumicaugmentation:research_notes:0, 破旧卷轴
thaumicaugmentation:augment_vis_battery, 便携灵气电池
thaumicaugmentation:thaumium_robes_hood, 秘术师兜帽
thaumicaugmentation:thaumium_robes_chestplate, 秘术师法袍
thaumicaugmentation:thaumium_robes_leggings, 秘术师护腿
thaumicaugmentation:celestial_observer_placer, 天象瞭望镜
thaumicenergistics:infusion_provider, 源质供应器
thaumicenergistics:essentia_cell_1k, 1k-ME源质存储元件
thaumicenergistics:essentia_cell_4k, 4k-ME源质存储元件
thaumicenergistics:essentia_cell_16k, 16k-ME源质存储元件
thaumicenergistics:essentia_cell_64k, 64k-ME源质存储元件
thaumicenergistics:essentia_cell_creative, 创造型ME源质存储元件
thaumicenergistics:essentia_import, ME源质输入总线
thaumicenergistics:essentia_export, ME源质输出总线
thaumicenergistics:essentia_storage, ME源质存储总线
thaumicenergistics:essentia_terminal, ME源质终端
thaumicenergistics:arcane_terminal, 奥术合成终端
thaumicenergistics:diffusion_core, 扩散核心
thaumicenergistics:coalescence_core, 聚集核心
thaumicenergistics:essentia_component_1k, 1k-ME源质存储组件
thaumicenergistics:essentia_component_4k, 4k-ME源质存储组件
thaumicenergistics:essentia_component_16k, 16k-ME源质存储组件
thaumicenergistics:essentia_component_64k, 64k-ME源质存储组件
thaumicenergistics:upgrade_arcane, 奥术充能升级
thaumicenergistics:dummy_aspect, item.thaumicenergistics.dummy_aspect.name
tcomplement:materials:0, 石桶
tcomplement:materials:1, 高炉砖
tcomplement:materials:6, iChisel附加板
tcomplement:materials:10, 钢锭
tcomplement:materials:20, 钢粒
tcomplement:cast:0, 桶铸模
tcomplement:cast_clay:0, 桶粘土铸模
tcomplement:edibles:10, 牛奶巧克力锭
tcomplement:edibles:11, 黑巧克力锭
tcomplement:edibles:20, 牛奶巧克力块
tcomplement:edibles:21, 黑巧克力块
tcomplement:edibles:30, 可可脂
tcomplement:melter:0, 微缩冶炼炉
tcomplement:melter:8, 焦黑加热器
tcomplement:alloy_tank:0, 合金储罐
tcomplement:manyullyn_helmet, 玛玉灵头盔
tcomplement:manyullyn_chestplate, 玛玉灵胸甲
tcomplement:manyullyn_leggings, 玛玉灵护腿
tcomplement:manyullyn_boots, 玛玉灵靴子
tcomplement:knightslime_helmet, 骑士史莱姆头盔
tcomplement:knightslime_chestplate, 骑士史莱姆胸甲
tcomplement:knightslime_leggings, 骑士史莱姆护腿
tcomplement:knightslime_boots, 骑士史莱姆靴子
tcomplement:steel_helmet, 钢头盔
tcomplement:steel_chestplate, 钢胸甲
tcomplement:steel_leggings, 钢护腿
tcomplement:steel_boots, 钢靴子
tcomplement:storage:0, 木碳块
tcomplement:storage:1, 钢块
tcomplement:high_oven_controller:0, 高炉控制器
tcomplement:scorched_faucet:0, 高炉浇注口
tcomplement:scorched_channel:0, 高炉浇注道
tcomplement:scorched_casting:0, 高炉浇筑台
tcomplement:scorched_casting:1, 高炉浇筑盆
tcomplement:high_oven_io:0, 高炉排液口
tcomplement:high_oven_io:1, 高炉金属输入口
tcomplement:high_oven_io:2, 高炉材料输入口
tcomplement:scorched_block:0, 高炉石头
tcomplement:scorched_block:1, 高炉圆石
tcomplement:scorched_block:2, 高炉盖板石
tcomplement:scorched_block:3, 高炉石砖
tcomplement:scorched_block:4, 裂纹高炉石砖
tcomplement:scorched_block:5, 平滑高炉石砖
tcomplement:scorched_block:6, 錾制高炉石砖
tcomplement:scorched_block:7, 高炉铺路石
tcomplement:scorched_block:8, 高炉雕琢石砖块
tcomplement:scorched_block:9, 三角纹高炉石砖
tcomplement:scorched_block:10, 细纹高炉石砖
tcomplement:scorched_block:11, 高炉瓷砖
tcomplement:scorched_slab:0, 高炉石头台阶
tcomplement:scorched_slab:1, 高炉圆石台阶
tcomplement:scorched_slab:2, 高炉盖板石台阶
tcomplement:scorched_slab:3, 高炉石砖台阶
tcomplement:scorched_slab:4, 裂纹高炉石砖台阶
tcomplement:scorched_slab:5, 平滑高炉石砖台阶
tcomplement:scorched_slab:6, 錾制高炉石砖台阶
tcomplement:scorched_slab:7, 高炉铺路石台阶
tcomplement:scorched_slab2:0, 高炉雕琢石砖台阶
tcomplement:scorched_slab2:1, 三角纹高炉石砖台阶
tcomplement:scorched_slab2:2, 细纹高炉石砖台阶
tcomplement:scorched_slab2:3, 高炉瓷砖台阶
tcomplement:scorched_stairs_stone:0, 高炉石头楼梯
tcomplement:scorched_stairs_cobble:0, 高炉圆石楼梯
tcomplement:scorched_stairs_paver:0, 高炉盖板石楼梯
tcomplement:scorched_stairs_brick:0, 高炉石砖楼梯
tcomplement:scorched_stairs_brick_cracked:0, 裂纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_fancy:0, 平滑高炉石砖楼梯
tcomplement:scorched_stairs_brick_square:0, 錾制高炉石砖楼梯
tcomplement:scorched_stairs_brick_triangle:0, 三角纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_small:0, 细纹高炉石砖楼梯
tcomplement:scorched_stairs_road:0, 高炉铺路石楼梯
tcomplement:scorched_stairs_tile:0, 高炉瓷砖楼梯
tcomplement:scorched_stairs_creeper:0, 高炉雕琢石砖楼梯
tcomplement:chisel_head:0, 熔融木 凿子头
tcomplement:chisel_head:0, 黑暗木 凿子头
tcomplement:chisel_head:0, 血木 凿子头
tcomplement:chisel_head:0, 幽魂木 凿子头
tcomplement:chisel_head:0, 磁钢 凿子头
tcomplement:chisel_head:0, 充能合金 凿子头
tcomplement:chisel_head:0, 脉冲合金 凿子头
tcomplement:chisel_head:0, 红石合金 凿子头
tcomplement:chisel_head:0, 导电铁 凿子头
tcomplement:chisel_head:0, 充能铁 凿子头
tcomplement:chisel_head:0, 玄钢 凿子头
tcomplement:chisel_head:0, 魂金 凿子头
tcomplement:chisel_head:0, 末影钢 凿子头
tcomplement:chisel_head:0, 铁合金 凿子头
tcomplement:chisel_head:0, 娜迦鳞片 凿子头
tcomplement:chisel_head:0, 钢叶 凿子头
tcomplement:chisel_head:0, 炽铁 凿子头
tcomplement:chisel_head:0, 骑士金属 凿子头
tcomplement:chisel_head:0, 木 凿子头
tcomplement:chisel_head:0, 圆石 凿子头
tcomplement:chisel_head:0, 燧石 凿子头
tcomplement:chisel_head:0, 仙人掌 凿子头
tcomplement:chisel_head:0, 骨头 凿子头
tcomplement:chisel_head:0, 黑曜石 凿子头
tcomplement:chisel_head:0, 海晶石 凿子头
tcomplement:chisel_head:0, 末地石 凿子头
tcomplement:chisel_head:0, 海绵 凿子头
tcomplement:chisel_head:0, 烈焰木 凿子头
tcomplement:chisel_head:0, 铁 凿子头
tcomplement:chisel_head:0, 生铁 凿子头
tcomplement:chisel_head:0, 骑士史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 熔岩史莱姆 凿子头
tcomplement:chisel_head:0, 地狱岩 凿子头
tcomplement:chisel_head:0, 钴 凿子头
tcomplement:chisel_head:0, 阿迪特 凿子头
tcomplement:chisel_head:0, 玛玉灵 凿子头
tcomplement:chisel_head:0, 铜 凿子头
tcomplement:chisel_head:0, 青铜 凿子头
tcomplement:chisel_head:0, 铅 凿子头
tcomplement:chisel_head:0, 银 凿子头
tcomplement:chisel_head:0, 琥珀金 凿子头
tcomplement:chisel_head:0, 钢 凿子头
tcomplement:chisel_head:0, 注血 凿子头
tcomplement:chisel_head:0, 注血铁 凿子头
tcomplement:chisel_head:0, 魔法木质凿子头
tcomplement:chisel_head:0, 恶魔灌注凿子头
tcomplement:chisel_head:0, 附魔凿子头
tcomplement:chisel_head:0, 恶魔凿子头
tcomplement:chisel_head:0, 焦黑石英 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 青金石水晶 凿子头
tcomplement:chisel_head:0, 钻石水晶 凿子头
tcomplement:chisel_head:0, 煤晶 凿子头
tcomplement:chisel_head:0, 绿宝石水晶 凿子头
tcomplement:chisel_head:0, 铁晶 凿子头
tcomplement:chisel_head:0, 阳光化合物 凿子头
tcomplement:chisel_head:0, 陨石 凿子头
tcomplement:chisel_head:0, 赛特斯石英 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯水晶 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯钢 凿子头
tcomplement:chisel_head:0, 海蓝宝石 凿子头
tcomplement:chisel_head:0, 星辉 凿子头
tcomplement:chisel_head:0, 水晶矩阵 凿子头
tcomplement:chisel_head:0, 中子素 凿子头
tcomplement:chisel_head:0, 无尽 凿子头
tcomplement:chisel_head:0, 束缚 凿子头
tcomplement:chisel_head:0, 感知 凿子头
tcomplement:chisel_head:0, 活石 凿子头
tcomplement:chisel_head:0, 活木 凿子头
tcomplement:chisel_head:0, 梦之木 凿子头
tcomplement:chisel_head:0, 魔力钢 凿子头
tcomplement:chisel_head:0, 泰拉钢 凿子头
tcomplement:chisel_head:0, 源质钢 凿子头
tcomplement:chisel_head:0, 龙 凿子头
tcomplement:chisel_head:0, 飞龙 凿子头
tcomplement:chisel_head:0, 神龙 凿子头
tcomplement:chisel_head:0, 混沌 凿子头
tcomplement:chisel_head:0, 莱泽尔 凿子头
tcomplement:chisel_head:0, 艾洛蒂 凿子头
tcomplement:chisel_head:0, 凯罗尼 凿子头
tcomplement:chisel_head:0, 普雷蒂 凿子头
tcomplement:chisel_head:0, 艾恩尼 凿子头
tcomplement:chisel_head:0, 以太 凿子头
tcomplement:chisel_head:0, 蓝丝黛尔石 凿子头
tcomplement:chisel_head:0, 云母 凿子头
tcomplement:chisel_head:0, 磷灰石 凿子头
tcomplement:chisel_head:0, 蕴魔源质 凿子头
tcomplement:chisel_head:0, 肉 凿子头
tcomplement:chisel_head:0, 史莱姆凿子头
tcomplement:chisel_head:0, 粉色金属 凿子头
tcomplement:chisel_head:0, 橡胶 凿子头
tcomplement:chisel_head:0, 高级合金 凿子头
tcomplement:chisel_head:0, 能量金属 凿子头
tcomplement:chisel_head:0, 碳纤维 凿子头
tcomplement:chisel_head:0, 铱 凿子头
tcomplement:chisel_head:0, UU金属 凿子头
tcomplement:chisel_head:0, 锇 凿子头
tcomplement:chisel_head:0, 强化黑曜石 凿子头
tcomplement:chisel_head:0, 强化荧石 凿子头
tcomplement:chisel_head:0, HDPE 凿子头
tcomplement:chisel_head:0, 暗物质 凿子头
tcomplement:chisel_head:0, 红物质 凿子头
tcomplement:chisel_head:0, 红石琥珀金 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 极寒末影 凿子头
tcomplement:chisel_head:0, 极寒水晶 凿子头
tcomplement:chisel_head:0, 神秘 凿子头
tcomplement:chisel_head:0, 虚空金属 凿子头
tcomplement:chisel_head:0, 元金 凿子头
tcomplement:chisel_head:0, 锡 凿子头
tcomplement:chisel_head:0, 铝 凿子头
tcomplement:chisel_head:0, 镍 凿子头
tcomplement:chisel_head:0, 铂 凿子头
tcomplement:chisel_head:0, 殷钢 凿子头
tcomplement:chisel_head:0, 康铜 凿子头
tcomplement:chisel_head:0, 信素 凿子头
tcomplement:chisel_head:0, 流明 凿子头
tcomplement:chisel_head:0, 末影 凿子头
tcomplement:chisel_head:0, 硼 凿子头
tcomplement:chisel_head:0, 高强合金 凿子头
tcomplement:chisel_head:0, 硬碳合金 凿子头
tcomplement:chisel_head:0, 氮化硼 凿子头
tcomplement:chisel_head:0, 钍 凿子头
tcomplement:chisel_head:0, 铀 凿子头
tcomplement:chisel_head:0, 镁 凿子头
tcomplement:chisel_head:0, 巧克力 凿子头
tcomplement:chisel_head:0, 耐酸铝 凿子头
tcomplement:chisel_head:0, 锇荧黑曜合金 凿子头
tcomplement:chisel_head:0, 铱锇合金 凿子头
tcomplement:chisel_head:0, 钛 凿子头
tcomplement:chisel_head:0, Psi金属 凿子头
tcomplement:chisel_head:0, Psi宝石 凿子头
tcomplement:chisel_head:0, 血青铜 凿子头
tcomplement:chisel_head:0, 蕴魔结晶 凿子头
tcomplement:chisel_head:0, 绿宝石 凿子头
tcomplement:chisel, 凿子
tinkertoolcasts:cast_advanced:0, §e进阶锭铸模
tinkertoolcasts:cast_advanced:1, §e进阶粒铸模
tinkertoolcasts:cast_advanced:2, §e进阶宝石铸模
tinkertoolcasts:cast_advanced:3, §e进阶板铸模
tinkertoolcasts:cast_advanced:4, §e进阶齿轮铸模
tinkertoolcasts:cast_reinforced:0, §9强化锭铸模
tinkertoolcasts:cast_reinforced:1, §9强化粒铸模
tinkertoolcasts:cast_reinforced:2, §9强化宝石铸模
tinkertoolcasts:cast_reinforced:3, §9强化板铸模
tinkertoolcasts:cast_reinforced:4, §9强化齿轮铸模
tinkertoolcasts:cast_iridium:0, §b铱金锭铸模
tinkertoolcasts:cast_iridium:1, §b铱金粒铸模
tinkertoolcasts:cast_iridium:2, §b铱金宝石铸模
tinkertoolcasts:cast_iridium:3, §b铱金板铸模
tinkertoolcasts:cast_iridium:4, §b铱金齿轮铸模
tinkertoolcasts:cast_ultimate:0, §c终极锭铸模
tinkertoolcasts:cast_ultimate:1, §c终极粒铸模
tinkertoolcasts:cast_ultimate:2, §c终极宝石铸模
tinkertoolcasts:cast_ultimate:3, §c终极板铸模
tinkertoolcasts:cast_ultimate:4, §c终极齿轮铸模
tinkertoolcasts:cast_creative:0, §d创造锭铸模
tinkertoolcasts:cast_creative:1, §d创造粒铸模
tinkertoolcasts:cast_creative:2, §d创造宝石铸模
tinkertoolcasts:cast_creative:3, §d创造板铸模
tinkertoolcasts:cast_creative:4, §d创造齿轮铸模
tinkertoolcasts:upgrade_advanced:0, §e进阶铸模升级
tinkertoolcasts:upgrade_reinforced:0, §9强化铸模升级
tinkertoolcasts:upgrade_iridium:0, §b铱金铸模升级
tinkertoolcasts:upgrade_ultimate:0, §c终极铸模升级
tinkertoolcasts:debug_lava, §d调试用熔岩桶
tinkertoolcasts:tank_advanced, §e进阶燃料罐
tinkertoolcasts:tank_reinforced, §9强化燃料罐
tinkertoolcasts:tank_iridium, §b铱金燃料罐
tinkertoolcasts:tank_ultimate, §c终极燃料罐
tinkertoolcasts:tank_creative, §d创造燃料罐
torchmaster:mega_torch:0, 巨型火把
torchmaster:mega_torch:1, 熄灭的巨型火把
torchmaster:terrain_lighter, 区域火把放置器
torchmaster:dread_lamp, 恐惧之灯
torchmaster:feral_flare_lantern, 狂野闪耀之灯
torchmaster:frozen_pearl, 寒冻珍珠
wct:wct, 无线合成终端
wct:wct_creative, 创造模式无线合成终端
wct:magnet_card, 磁引卡
wirelessutils:directional_charger:0, 定向充电器 (等级1)
wirelessutils:directional_charger:1, 定向充电器 (等级2)
wirelessutils:directional_charger:2, 定向充电器 (等级3)
wirelessutils:directional_charger:3, 定向充电器 (等级4)
wirelessutils:directional_charger:4, 定向充电器 (等级5)
wirelessutils:directional_charger:5, 定向充电器 (创造)
wirelessutils:positional_charger:0, 定位充电器 (等级1)
wirelessutils:positional_charger:1, 定位充电器 (等级2)
wirelessutils:positional_charger:2, 定位充电器 (等级3)
wirelessutils:positional_charger:3, 定位充电器 (等级4)
wirelessutils:positional_charger:4, 定位充电器 (等级5)
wirelessutils:positional_charger:5, 定位充电器 (创造)
wirelessutils:directional_condenser:0, 定向凝结器 (等级1)
wirelessutils:directional_condenser:1, 定向凝结器 (等级2)
wirelessutils:directional_condenser:2, 定向凝结器 (等级3)
wirelessutils:directional_condenser:3, 定向凝结器 (等级4)
wirelessutils:directional_condenser:4, 定向凝结器 (等级5)
wirelessutils:directional_condenser:5, 定向凝结器 (创造)
wirelessutils:positional_condenser:0, 定位凝结器 (等级1)
wirelessutils:positional_condenser:1, 定位凝结器 (等级2)
wirelessutils:positional_condenser:2, 定位凝结器 (等级3)
wirelessutils:positional_condenser:3, 定位凝结器 (等级4)
wirelessutils:positional_condenser:4, 定位凝结器 (等级5)
wirelessutils:positional_condenser:5, 定位凝结器 (创造)
wirelessutils:directional_desublimator:0, 定向凝华器 (等级1)
wirelessutils:directional_desublimator:1, 定向凝华器 (等级2)
wirelessutils:directional_desublimator:2, 定向凝华器 (等级3)
wirelessutils:directional_desublimator:3, 定向凝华器 (等级4)
wirelessutils:directional_desublimator:4, 定向凝华器 (等级5)
wirelessutils:directional_desublimator:5, 定向凝华器 (创造)
wirelessutils:positional_desublimator:0, 定位凝华器 (等级1)
wirelessutils:positional_desublimator:1, 定位凝华器 (等级2)
wirelessutils:positional_desublimator:2, 定位凝华器 (等级3)
wirelessutils:positional_desublimator:3, 定位凝华器 (等级4)
wirelessutils:positional_desublimator:4, 定位凝华器 (等级5)
wirelessutils:positional_desublimator:5, 定位凝华器 (创造)
wirelessutils:directional_vaporizer:0, 定向蒸馏器 (等级1)
wirelessutils:directional_vaporizer:1, 定向蒸馏器 (等级2)
wirelessutils:directional_vaporizer:2, 定向蒸馏器 (等级3)
wirelessutils:directional_vaporizer:3, 定向蒸馏器 (等级4)
wirelessutils:directional_vaporizer:4, 定向蒸馏器 (等级5)
wirelessutils:directional_vaporizer:5, 定向蒸馏器 (创造)
wirelessutils:positional_vaporizer:0, 定位蒸馏器 (等级1)
wirelessutils:positional_vaporizer:1, 定位蒸馏器 (等级2)
wirelessutils:positional_vaporizer:2, 定位蒸馏器 (等级3)
wirelessutils:positional_vaporizer:3, 定位蒸馏器 (等级4)
wirelessutils:positional_vaporizer:4, 定位蒸馏器 (等级5)
wirelessutils:positional_vaporizer:5, 定位蒸馏器 (创造)
wirelessutils:angled_slime:0, 倾斜粘液块
wirelessutils:fluxed_pearl:0, 通量珍珠
wirelessutils:fluxed_pearl:1, 稳定通量珍珠
wirelessutils:charged_pearl:0, 充能珍珠
wirelessutils:charged_pearl:1, 稳定充能珍珠
wirelessutils:quenched_pearl:0, 淬火珍珠
wirelessutils:quenched_pearl:1, 稳定淬火珍珠
wirelessutils:scorched_pearl:0, 焦黑珍珠
wirelessutils:scorched_pearl:1, 稳定焦黑珍珠
wirelessutils:stabilized_ender_pearl:0, 稳定末影珍珠
wirelessutils:void_pearl:0, 虚空珍珠
wirelessutils:crystallized_void_pearl:0, 结晶末影珍珠
wirelessutils:positional_card, 绝对位置卡
wirelessutils:relative_positional_card, 相对位置卡
wirelessutils:player_positional_card, 玩家位置卡
wirelessutils:area_card:0, Absolute Area Card (等级1)
wirelessutils:area_card:1, Absolute Area Card (等级2)
wirelessutils:relative_area_card:0, Relative Area Card (等级1)
wirelessutils:relative_area_card:1, Relative Area Card (等级2)
wirelessutils:glasses, 工作范围眼镜
wirelessutils:ender_coil, 末影线圈
wirelessutils:machine_panel, 机器面板
wirelessutils:level_upgrade:1, 升级套件 (等级2)
wirelessutils:level_upgrade:2, 升级套件 (等级3)
wirelessutils:level_upgrade:3, 升级套件 (等级4)
wirelessutils:level_upgrade:4, 升级套件 (等级5)
wirelessutils:level_upgrade:5, 升级套件 (创造)
wirelessutils:conversion_upgrade:2, 转换套件 (等级3)
wirelessutils:conversion_upgrade:3, 转换套件 (等级4)
wirelessutils:conversion_upgrade:4, 转换套件 (等级5)
wirelessutils:conversion_upgrade:5, 转换套件 (创造)
wirelessutils:base_augment, 升级基座
wirelessutils:range_augment:0, 升级：有效距离 (等级1)
wirelessutils:range_augment:1, 升级：有效距离 (等级2)
wirelessutils:range_augment:2, 升级：有效距离 (等级3)
wirelessutils:range_augment:3, 升级：有效距离 (等级4)
wirelessutils:range_augment:4, 升级：有效距离 (等级5)
wirelessutils:range_augment:32766, 升级：有效距离 (跨维度)
wirelessutils:inventory_augment, 升级：物品栏交互
wirelessutils:slot_augment:0, 升级：目标数量 (等级1)
wirelessutils:slot_augment:1, 升级：目标数量 (等级2)
wirelessutils:slot_augment:2, 升级：目标数量 (等级3)
wirelessutils:capacity_augment:0, 升级：容量 (等级1)
wirelessutils:capacity_augment:1, 升级：容量 (等级2)
wirelessutils:capacity_augment:2, 升级：容量 (等级3)
wirelessutils:capacity_augment:3, 升级：容量 (等级4)
wirelessutils:capacity_augment:4, 升级：容量 (等级5)
wirelessutils:transfer_augment:0, 升级：传输速度 (等级1)
wirelessutils:transfer_augment:1, 升级：传输速度 (等级2)
wirelessutils:transfer_augment:2, 升级：传输速度 (等级3)
wirelessutils:transfer_augment:3, 升级：传输速度 (等级4)
wirelessutils:transfer_augment:4, 升级：传输速度 (等级5)
wirelessutils:world_augment, 升级：世界交互
wirelessutils:block_augment, 升级：方块交互
wirelessutils:invert_augment, 升级：逆向工作
wirelessutils:crop_augment, 升级：农作物
wirelessutils:chunk_load_augment, 升级：区块加载
wirelessutils:fluid_gen_augment, 升级：辅助凝结器
wirelessutils:sided_transfer_augment, 升级：I/O控制
wirelessutils:dispenser_augment, 升级：发射器
wirelessutils:filter_augment:0, 过滤器升级 (等级1)
wirelessutils:filter_augment:1, 过滤器升级 (等级2)
wirelessutils:filter_augment:2, 过滤器升级 (等级3)
wirelessutils:facing_augment, 远面升级
wirelessutils:base_module, 模块基座
wirelessutils:slaughter_module, 屠宰模块
wirelessutils:teleport_module, 传送模块
wirelessutils:capture_module, 捕获模块
wirelessutils:clone_module, 复制模块
wirelessutils:launch_module, 发射模块
wirelessutils:theoretical_slaughter_module, 理论上的屠宰模块
wirelessutils:animal_slaughter_module, 动物屠宰模块
wirelessutils:directional_ae_network:0, 定向AE网络 (等级1)
wirelessutils:directional_ae_network:1, 定向AE网络 (等级2)
wirelessutils:directional_ae_network:2, 定向AE网络 (等级3)
wirelessutils:directional_ae_network:3, 定向AE网络 (等级4)
wirelessutils:directional_ae_network:4, 定向AE网络 (等级5)
wirelessutils:directional_ae_network:5, 定向AE网络 (创造)
wirelessutils:positional_ae_network:0, 定位AE网络 (等级1)
wirelessutils:positional_ae_network:1, 定位AE网络 (等级2)
wirelessutils:positional_ae_network:2, 定位AE网络 (等级3)
wirelessutils:positional_ae_network:3, 定位AE网络 (等级4)
wirelessutils:positional_ae_network:4, 定位AE网络 (等级5)
wirelessutils:positional_ae_network:5, 定位AE网络 (创造)
solcarrot:food_book, 食物书
actuallyadditions:block_canola_oil, 菜籽油
actuallyadditions:block_refined_canola_oil, 精制菜籽油
actuallyadditions:block_crystal_oil, 晶化油
actuallyadditions:block_empowered_oil, 充能油
actuallyadditions:block_crystal_cluster_redstone, 红色晶簇
actuallyadditions:block_crystal_cluster_lapis, 蓝色晶簇
actuallyadditions:block_crystal_cluster_diamond, 淡蓝色晶簇
actuallyadditions:block_crystal_cluster_coal, 黑色晶簇
actuallyadditions:block_crystal_cluster_emerald, 绿色晶簇
actuallyadditions:block_crystal_cluster_iron, 白色晶簇
actuallyadditions:block_battery_box, 电池盒
actuallyadditions:block_item_viewer_hopping, 漏斗型物品传输接口
actuallyadditions:block_farmer, 农场
actuallyadditions:block_bio_reactor, 生物反应器
actuallyadditions:block_empowerer, 充能台
actuallyadditions:block_tiny_torch, 微型火把
actuallyadditions:block_shock_suppressor, 震波吸收器
actuallyadditions:block_display_stand, 物品展示台
actuallyadditions:block_player_interface, 玩家接口
actuallyadditions:block_item_viewer, 物品传输接口
actuallyadditions:block_firework_box, 烟花发射器
actuallyadditions:block_miner, 垂直挖矿机
actuallyadditions:block_atomic_reconstructor, 原子再构机
actuallyadditions:block_crystal:0, 红石水晶块
actuallyadditions:block_crystal:1, 青金石水晶块
actuallyadditions:block_crystal:2, 钻石水晶块
actuallyadditions:block_crystal:3, 煤晶块
actuallyadditions:block_crystal:4, 绿宝石水晶块
actuallyadditions:block_crystal:5, 铁晶块
actuallyadditions:block_crystal_empowered:0, 充能红石水晶块
actuallyadditions:block_crystal_empowered:1, 充能青金石水晶块
actuallyadditions:block_crystal_empowered:2, 充能钻石水晶块
actuallyadditions:block_crystal_empowered:3, 充能煤晶块
actuallyadditions:block_crystal_empowered:4, 充能绿宝石水晶块
actuallyadditions:block_crystal_empowered:5, 充能铁晶块
actuallyadditions:block_black_lotus, 黑莲花
actuallyadditions:block_laser_relay, 能量激光中继器
actuallyadditions:block_laser_relay_advanced, 高级能量激光中继器
actuallyadditions:block_laser_relay_extreme, 超级能量激光中继器
actuallyadditions:block_laser_relay_fluids, 流体激光中继器
actuallyadditions:block_laser_relay_item, 物品激光中继器
actuallyadditions:block_laser_relay_item_whitelist, 高级物品激光中继器
actuallyadditions:block_ranged_collector, 物品收集器
actuallyadditions:block_directional_breaker, 长距离方块破坏器
actuallyadditions:block_leaf_generator, 咀叶发电机
actuallyadditions:block_smiley_cloud, 微笑云朵
actuallyadditions:block_xp_solidifier, 经验固化器
actuallyadditions:block_testifi_bucks_green_wall, 装饰用绿色石英方块
actuallyadditions:block_testifi_bucks_white_wall, 装饰用石英
actuallyadditions:block_testifi_bucks_green_stairs, 装饰用绿色石英楼梯
actuallyadditions:block_testifi_bucks_white_stairs, 装饰用石英楼梯
actuallyadditions:block_testifi_bucks_green_slab, 装饰用绿色石英台阶
actuallyadditions:block_testifi_bucks_white_slab, 装饰用石英台阶
actuallyadditions:block_testifi_bucks_green_fence, 装饰用绿色石英围墙
actuallyadditions:block_testifi_bucks_white_fence, 装饰用石英围墙
actuallyadditions:block_colored_lamp:0, 白色灯具
actuallyadditions:block_colored_lamp:1, 橙色灯具
actuallyadditions:block_colored_lamp:2, 品红色灯具
actuallyadditions:block_colored_lamp:3, 淡蓝色灯具
actuallyadditions:block_colored_lamp:4, 黄色灯具
actuallyadditions:block_colored_lamp:5, 黄绿色灯具
actuallyadditions:block_colored_lamp:6, 粉红色灯具
actuallyadditions:block_colored_lamp:7, 灰色灯具
actuallyadditions:block_colored_lamp:8, 淡灰色灯具
actuallyadditions:block_colored_lamp:9, 青色灯具
actuallyadditions:block_colored_lamp:10, 紫色灯具
actuallyadditions:block_colored_lamp:11, 蓝色灯具
actuallyadditions:block_colored_lamp:12, 棕色灯具
actuallyadditions:block_colored_lamp:13, 绿色灯具
actuallyadditions:block_colored_lamp:14, 红色灯具
actuallyadditions:block_colored_lamp:15, 黑色灯具
actuallyadditions:block_colored_lamp_on:0, 白色灯具 (开启)
actuallyadditions:block_colored_lamp_on:1, 橙色灯具 (开启)
actuallyadditions:block_colored_lamp_on:2, 品红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:3, 淡蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:4, 黄色灯具 (开启)
actuallyadditions:block_colored_lamp_on:5, 黄绿色灯具 (开启)
actuallyadditions:block_colored_lamp_on:6, 粉红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:7, 灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:8, 淡灰色灯具 (开启)
actuallyadditions:block_colored_lamp_on:9, 青色灯具 (开启)
actuallyadditions:block_colored_lamp_on:10, 紫色灯具 (开启)
actuallyadditions:block_colored_lamp_on:11, 蓝色灯具 (开启)
actuallyadditions:block_colored_lamp_on:12, 棕色灯具 (开启)
actuallyadditions:block_colored_lamp_on:13, 绿色灯具 (开启)
actuallyadditions:block_colored_lamp_on:14, 红色灯具 (开启)
actuallyadditions:block_colored_lamp_on:15, 黑色灯具 (开启)
actuallyadditions:block_lamp_powerer, 灯具控制器
actuallyadditions:block_treasure_chest, 藏宝箱
actuallyadditions:block_energizer, 充能站
actuallyadditions:block_enervator, 释能站
